participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,selected_feedback_score,feedback_message,feedback_score,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten,net_payoff,generation_c
q3btsmqp,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you count the syllables of the shapes,848,"[[{""blue"":1,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":3},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",2000,Female,3,395,102,293,5,"[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":2},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":2},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":2}]]",3,5,NA,000-101-000-000-012-000-012-101-012,120-100-100-113-100-100-100-100-100,370,0
q3btsmqp,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you count the syllables of the shapes,848,"[[{""blue"":1,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":3},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",2000,Female,4,792,46,746,9,"[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}]]",4,9,NA,020-100-100-001-100-100-100-101-100,120-100-100-113-100-100-100-100-100,746,0
q3btsmqp,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you count the syllables of the shapes,848,"[[{""blue"":1,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":3},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",2000,Female,5,838,56,782,9,"[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":3},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5,9,NA,020-100-100-003-100-100-100-100-100,120-100-100-113-100-100-100-100-100,736,0
q3btsmqp,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you count the syllables of the shapes,848,"[[{""blue"":1,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":3},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",2000,Female,6,914,66,848,9,"[[{""blue"":1,""yellow"":2,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":3},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",6,9,NA,120-100-100-113-100-100-100-100-100,120-100-100-113-100-100-100-100-100,726,0
t1x0wcj7,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you give the flowers one or more nutrient but not too much.,784,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}]]",2004,Male,1,853,82,771,9,"[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1,9,NA,020-200-002-101-011-110-100-010-100,110-011-101-001-100-010-020-002-200,710,0
t1x0wcj7,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you give the flowers one or more nutrient but not too much.,784,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}]]",2004,Male,2,664,90,574,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}]]",2,9,NA,001-100-010-020-002-200-110-011-101,110-011-101-001-100-010-020-002-200,702,0
t1x0wcj7,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you give the flowers one or more nutrient but not too much.,784,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}]]",2004,Male,3,697,90,607,9,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0}]]",3,9,NA,110-011-101-100-010-001-002-200-020,110-011-101-001-100-010-020-002-200,702,0
t1x0wcj7,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you give the flowers one or more nutrient but not too much.,784,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}]]",2004,Male,4,782,54,728,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",4,9,NA,001-100-010-100-001-010-001-010-100,110-011-101-001-100-010-020-002-200,738,0
t1x0wcj7,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you give the flowers one or more nutrient but not too much.,784,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}]]",2004,Male,5,627,54,573,9,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",5,9,NA,010-010-010-010-010-010-010-010-010,110-011-101-001-100-010-020-002-200,738,0
t1x0wcj7,1,1,iow52nbf,p_la2g1,low_appeal,yellow,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when you give the flowers one or more nutrient but not too much.,784,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}]]",2004,Male,6,874,90,784,9,"[[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":2,""yellow"":0,""red"":0}]]",6,9,NA,110-011-101-001-100-010-020-002-200,110-011-101-001-100-010-020-002-200,702,0
k22e00i0,1,1,iow52nbf,p_la2g1,low_appeal,blue,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,"The field yields a higher output when the last 6 have yellow and red and the remaining are blue, there seemed to be a high score with blue and yellow on the top 6 as well, however I wasn't able to work out anything solid. Good luck :)",621,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",1995,Male,1,800,92,708,9,"[[{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",1,9,NA,111-010-001-100-110-011-110-011-110,100-110-111-110-011-110-001-011-001,700,0
k22e00i0,1,1,iow52nbf,p_la2g1,low_appeal,blue,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,"The field yields a higher output when the last 6 have yellow and red and the remaining are blue, there seemed to be a high score with blue and yellow on the top 6 as well, however I wasn't able to work out anything solid. Good luck :)",621,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",1995,Male,2,629,96,533,6,"[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",2,6,NA,000-011-000-111-111-000-111-111-110,100-110-111-110-011-110-001-011-001,456,0
k22e00i0,1,1,iow52nbf,p_la2g1,low_appeal,blue,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,"The field yields a higher output when the last 6 have yellow and red and the remaining are blue, there seemed to be a high score with blue and yellow on the top 6 as well, however I wasn't able to work out anything solid. Good luck :)",621,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",1995,Male,3,583,108,475,7,"[[{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":0}]]",3,7,NA,111-011-000-011-011-110-111-011-000,100-110-111-110-011-110-001-011-001,524,0
k22e00i0,1,1,iow52nbf,p_la2g1,low_appeal,blue,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,"The field yields a higher output when the last 6 have yellow and red and the remaining are blue, there seemed to be a high score with blue and yellow on the top 6 as well, however I wasn't able to work out anything solid. Good luck :)",621,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",1995,Male,4,647,88,559,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}]]",4,9,NA,011-011-010-110-110-110-100-011-110,100-110-111-110-011-110-001-011-001,704,0
k22e00i0,1,1,iow52nbf,p_la2g1,low_appeal,blue,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,"The field yields a higher output when the last 6 have yellow and red and the remaining are blue, there seemed to be a high score with blue and yellow on the top 6 as well, however I wasn't able to work out anything solid. Good luck :)",621,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",1995,Male,5,913,128,785,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",5,9,NA,011-011-010-011-011-011-001-011-011,100-110-111-110-011-110-001-011-001,664,0
k22e00i0,1,1,iow52nbf,p_la2g1,low_appeal,blue,t1xk22q3b_iow52nbfL,NA,NA,NA,NA,NA,"The field yields a higher output when the last 6 have yellow and red and the remaining are blue, there seemed to be a high score with blue and yellow on the top 6 as well, however I wasn't able to work out anything solid. Good luck :)",621,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",1995,Male,6,717,96,621,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",6,9,NA,100-110-111-110-011-110-001-011-001,100-110-111-110-011-110-001-011-001,696,0
z7z8708s,1,1,iow52nbf,p_la2g1,low_appeal,red,winww1z7z_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when less potion is mixed and more potion is placed on a plant,817,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",1995,Male,1,863,92,771,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1}]]",1,9,NA,100-011-101-101-110-100-101-011-101,200-001-200-200-020-200-200-001-200,700,0
z7z8708s,1,1,iow52nbf,p_la2g1,low_appeal,red,winww1z7z_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when less potion is mixed and more potion is placed on a plant,817,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",1995,Male,2,971,68,903,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":1},{""blue"":1,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}]]",2,9,NA,200-011-100-201-120-200-100-001-100,200-001-200-200-020-200-200-001-200,724,0
z7z8708s,1,1,iow52nbf,p_la2g1,low_appeal,red,winww1z7z_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when less potion is mixed and more potion is placed on a plant,817,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",1995,Male,3,915,68,847,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":2},{""blue"":1,""yellow"":0,""red"":0}]]",3,9,NA,200-011-200-200-020-200-100-002-100,200-001-200-200-020-200-200-001-200,724,0
z7z8708s,1,1,iow52nbf,p_la2g1,low_appeal,red,winww1z7z_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when less potion is mixed and more potion is placed on a plant,817,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",1995,Male,4,698,60,638,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}]]",4,9,NA,200-011-200-200-020-200-200-001-100,200-001-200-200-020-200-200-001-200,732,0
z7z8708s,1,1,iow52nbf,p_la2g1,low_appeal,red,winww1z7z_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when less potion is mixed and more potion is placed on a plant,817,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",1995,Male,5,919,64,855,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":2},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",5,9,NA,200-012-200-200-010-200-100-001-200,200-001-200-200-020-200-200-001-200,728,0
z7z8708s,1,1,iow52nbf,p_la2g1,low_appeal,red,winww1z7z_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when less potion is mixed and more potion is placed on a plant,817,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",1995,Male,6,873,56,817,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1},{""blue"":2,""yellow"":0,""red"":0}]]",6,9,NA,200-001-200-200-020-200-200-001-200,200-001-200-200-020-200-200-001-200,736,0
ww17ca1c,1,1,iow52nbf,p_la2g1,low_appeal,yellow,winww1z7z_iow52nbfL,NA,NA,NA,NA,NA,The field yields a higher output when the yellow and blue fertilizers are used on the top three plants in higher doses,741,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":2,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":0}]]",1989,Female,1,916,92,824,9,"[[{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":1}],[{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1,9,NA,111-101-111-010-111-100-001-010-100,010-010-010-110-120-110-110-110-110,700,0
