participant_code,consent,generation,session_code,session_label,treatment_appeal,example_color,chain_code,selected_feedback_index,selected_feedback_message,selected_feedback_grid_state,selected_feedback_author,feedback_message,feedback_grid_state,birthyear,gender,period,revenue,cost,points,plants_treated,grid_state,period_in_chain,num_plants_fed,selected_feedback_grid_state_flatten,grid_state_flatten,feedback_grid_state_flatten
d3l4ls3u,1,1,a03k1zfq,ha1g1,high_appeal,yellow,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you match the colours of the flowers, mix blue and red to make purple, and red and yellow for orange etc. You can also double up on blue for the blue flower, yellow for yellow etc!","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Female,3,765,100,665,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",3,9,NA,200-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
d3l4ls3u,1,1,a03k1zfq,ha1g1,high_appeal,yellow,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you match the colours of the flowers, mix blue and red to make purple, and red and yellow for orange etc. You can also double up on blue for the blue flower, yellow for yellow etc!","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Female,4,833,104,729,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",4,9,NA,100-101-110-001-011-020-011-101-011,100-101-110-001-011-010-011-101-011
d3l4ls3u,1,1,a03k1zfq,ha1g1,high_appeal,yellow,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you match the colours of the flowers, mix blue and red to make purple, and red and yellow for orange etc. You can also double up on blue for the blue flower, yellow for yellow etc!","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Female,5,683,104,579,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",5,9,NA,100-101-110-001-011-020-011-101-011,100-101-110-001-011-010-011-101-011
d3l4ls3u,1,1,a03k1zfq,ha1g1,high_appeal,yellow,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you match the colours of the flowers, mix blue and red to make purple, and red and yellow for orange etc. You can also double up on blue for the blue flower, yellow for yellow etc!","[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1993,Female,6,732,98,634,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",6,9,NA,100-101-110-001-011-010-011-101-011,100-101-110-001-011-010-011-101-011
vyxyorn4,1,1,a03k1zfq,ha1g1,high_appeal,blue,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you select all the colors of nutrient that is different than the plant color. For example, if you have a blue plant, select yellow and red nutrients.  For plants that are either green (which is yellow + blue) and purple (which is blue plus red), we select red and yellow respectively.","[[{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1994,Male,1,411,66,345,5,"[[{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":2,""red"":2},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",1,5,NA,010-000-110-001-000-001-022-000-000,021-010-001-110-100-101-011-101-011
vyxyorn4,1,1,a03k1zfq,ha1g1,high_appeal,blue,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you select all the colors of nutrient that is different than the plant color. For example, if you have a blue plant, select yellow and red nutrients.  For plants that are either green (which is yellow + blue) and purple (which is blue plus red), we select red and yellow respectively.","[[{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1994,Male,2,739,90,649,7,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":2,""red"":2},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":1}]]",2,7,NA,100-000-110-001-101-001-022-000-011,021-010-001-110-100-101-011-101-011
vyxyorn4,1,1,a03k1zfq,ha1g1,high_appeal,blue,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you select all the colors of nutrient that is different than the plant color. For example, if you have a blue plant, select yellow and red nutrients.  For plants that are either green (which is yellow + blue) and purple (which is blue plus red), we select red and yellow respectively.","[[{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1994,Male,3,794,106,688,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",3,9,NA,011-101-100-001-011-010-011-101-011,021-010-001-110-100-101-011-101-011
vyxyorn4,1,1,a03k1zfq,ha1g1,high_appeal,blue,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you select all the colors of nutrient that is different than the plant color. For example, if you have a blue plant, select yellow and red nutrients.  For plants that are either green (which is yellow + blue) and purple (which is blue plus red), we select red and yellow respectively.","[[{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1994,Male,4,757,98,659,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",4,9,NA,100-101-110-001-011-010-011-101-011,021-010-001-110-100-101-011-101-011
vyxyorn4,1,1,a03k1zfq,ha1g1,high_appeal,blue,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you select all the colors of nutrient that is different than the plant color. For example, if you have a blue plant, select yellow and red nutrients.  For plants that are either green (which is yellow + blue) and purple (which is blue plus red), we select red and yellow respectively.","[[{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1994,Male,5,887,64,823,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",5,9,NA,011-010-001-110-100-101-100-010-100,021-010-001-110-100-101-011-101-011
vyxyorn4,1,1,a03k1zfq,ha1g1,high_appeal,blue,vyxd3lx2b_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when you select all the colors of nutrient that is different than the plant color. For example, if you have a blue plant, select yellow and red nutrients.  For plants that are either green (which is yellow + blue) and purple (which is blue plus red), we select red and yellow respectively.","[[{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1994,Male,6,872,104,768,9,"[[{""blue"":0,""yellow"":2,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":1,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",6,9,NA,021-010-001-110-100-101-011-101-011,021-010-001-110-100-101-011-101-011
t5j3e9zt,1,1,a03k1zfq,ha1g1,high_appeal,yellow,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use your instinct. I couldnt not figure out the pattern sorry. So just go with instinct/ guess.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}]]",1989,Female,1,704,98,606,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",1,9,NA,100-101-110-001-011-010-011-101-011,100-010-001-100-010-001-100-010-001
t5j3e9zt,1,1,a03k1zfq,ha1g1,high_appeal,yellow,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use your instinct. I couldnt not figure out the pattern sorry. So just go with instinct/ guess.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}]]",1989,Female,2,706,98,608,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",2,9,NA,100-101-110-001-011-010-011-101-011,100-010-001-100-010-001-100-010-001
t5j3e9zt,1,1,a03k1zfq,ha1g1,high_appeal,yellow,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use your instinct. I couldnt not figure out the pattern sorry. So just go with instinct/ guess.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}]]",1989,Female,3,817,98,719,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",3,9,NA,100-101-110-001-011-010-011-101-011,100-010-001-100-010-001-100-010-001
t5j3e9zt,1,1,a03k1zfq,ha1g1,high_appeal,yellow,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use your instinct. I couldnt not figure out the pattern sorry. So just go with instinct/ guess.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}]]",1989,Female,4,870,90,780,9,"[[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",4,9,NA,001-001-001-001-001-001-001-001-001,100-010-001-100-010-001-100-010-001
t5j3e9zt,1,1,a03k1zfq,ha1g1,high_appeal,yellow,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use your instinct. I couldnt not figure out the pattern sorry. So just go with instinct/ guess.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}]]",1989,Female,5,955,114,841,9,"[[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":1}]]",5,9,NA,011-010-011-011-011-010-011-010-011,100-010-001-100-010-001-100-010-001
t5j3e9zt,1,1,a03k1zfq,ha1g1,high_appeal,yellow,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,The field yields a higher output when you use your instinct. I couldnt not figure out the pattern sorry. So just go with instinct/ guess.,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}]]",1989,Female,6,866,54,812,9,"[[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":0,""red"":1}]]",6,9,NA,100-010-001-100-010-001-100-010-001,100-010-001-100-010-001-100-010-001
qah9cfid,1,1,a03k1zfq,ha1g1,high_appeal,red,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when .. I am unsure, I haven't really learnt what is more rewarding in only 6 goes so I don't know what to tell you.","[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":9},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":7,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",1997,Male,1,655,36,619,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0}],[{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":0,""red"":0},{""blue"":2,""yellow"":1,""red"":0}],[{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":0}]]",1,9,NA,200-200-200-200-200-210-100-100-100,000-000-000-009-000-070-000-000-000
qah9cfid,1,1,a03k1zfq,ha1g1,high_appeal,red,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when .. I am unsure, I haven't really learnt what is more rewarding in only 6 goes so I don't know what to tell you.","[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":9},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":7,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",1997,Male,2,649,96,553,9,"[[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":2,""red"":0}],[{""blue"":0,""yellow"":2,""red"":0},{""blue"":0,""yellow"":1,""red"":0},{""blue"":0,""yellow"":1,""red"":0}]]",2,9,NA,020-020-020-020-020-020-020-010-010,000-000-000-009-000-070-000-000-000
qah9cfid,1,1,a03k1zfq,ha1g1,high_appeal,red,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when .. I am unsure, I haven't really learnt what is more rewarding in only 6 goes so I don't know what to tell you.","[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":9},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":7,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",1997,Male,3,721,160,561,9,"[[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":2}],[{""blue"":0,""yellow"":0,""red"":2},{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":0,""red"":1}]]",3,9,NA,002-002-002-002-002-002-002-001-001,000-000-000-009-000-070-000-000-000
qah9cfid,1,1,a03k1zfq,ha1g1,high_appeal,red,y31t5jqah_a03k1zfqH,NA,NA,NA,NA,"The field yields a higher output when .. I am unsure, I haven't really learnt what is more rewarding in only 6 goes so I don't know what to tell you.","[[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}],[{""blue"":0,""yellow"":0,""red"":9},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":7,""red"":0}],[{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0},{""blue"":0,""yellow"":0,""red"":0}]]",1997,Male,4,757,100,657,9,"[[{""blue"":2,""yellow"":0,""red"":0},{""blue"":1,""yellow"":0,""red"":1},{""blue"":1,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1},{""blue"":0,""yellow"":1,""red"":0}],[{""blue"":0,""yellow"":1,""red"":1},{""blue"":1,""yellow"":0,""red"":1},{""blue"":0,""yellow"":1,""red"":1}]]",4,9,NA,200-101-110-001-011-010-011-101-011,000-000-000-009-000-070-000-000-000
